_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,birthplace,birthplace:confidence,date_of_birth,date_of_birth:confidence,race_ethnicity,race_ethnicity:confidence,religion,religion:confidence,sexual_orientation,sexual_orientation:confidence,year_of_award,year_of_award:confidence,award,biourl,birthplace_gold,date_of_birth_gold,movie,person,race_ethnicity_gold,religion_gold,sexual_orientation_gold,year_of_award_gold,Nationality,gender
670454659,False,finalized,3,2/10/15 1:59,Summit_Nj,1.0,22-Jun-1949,1.0,White,1.0,Na,1.0,Straight,1.0,1983,1.0,Best_Actress,http://www.nndb.com/people/001/000024926/,Summit_Nj,22-Jun-1949,Sophies_Choice,Meryl_Streep,White,Na,Straight,1983,United States,Female
670454660,False,finalized,3,2/10/15 1:56,Richmond_Va,1.0,24-Apr-1934,1.0,White,1.0,Baptist,1.0,Straight,1.0,1984,1.0,Best_Actress,http://www.nndb.com/people/799/000023730/,Richmond_Va,24-Apr-1934,Terms_of_Endearment,Shirley_MacLaine,White,Baptist,Straight,1984,United States,Female
670454661,False,finalized,3,2/10/15 2:04,Pasadena_Ca,1.0,6-Nov-1946,0.6667,White,1.0,Na,1.0,Straight,1.0,1985,1.0,Best_Actress,http://www.nndb.com/people/897/000022831/,Pasadena_Ca,6-Nov-1946,Places_in_the_Heart,Sally_Field,White,Na,Straight,1985,United States,Female
670454662,False,finalized,3,2/10/15 2:02,Kirksville_Mo,1.0,22-Nov-1924,1.0,White,1.0,Na,1.0,Straight,1.0,1986,1.0,Best_Actress,http://www.nndb.com/people/780/000043651/,Kirksville_Mo,22-Nov-1924,The_Trip_to_Bountiful,Geraldine_Page,White,Na,Straight,1986,United States,Female
670454663,False,finalized,3,2/10/15 2:05,Morton_Grove_Il,1.0,24-Aug-1965,1.0,White,1.0,Jewish,1.0,Straight,1.0,1987,1.0,Best_Actress,http://www.nndb.com/people/870/000023801/,Morton_Grove_Il,24-Aug-1965,Children_of_a_Lesser_God,Marlee_Matlin,White,Jewish,Straight,1987,United States,Female
670454664,False,finalized,3,2/10/15 2:18,El_Centro_Ca,1.0,20-May-1946,1.0,White,1.0,Na,1.0,Bisexual,1.0,1988,1.0,Best_Actress,http://www.nndb.com/people/688/000022622/,El_Centro_Ca,20-May-1946,Moonstruck,Cher,White,Na,Bisexual,1988,United States,Female
670454665,False,finalized,3,2/10/15 3:57,Los_Angeles_Ca,1.0,19-Nov-1962,1.0,White,1.0,Atheist,1.0,Lesbian,1.0,1989,1.0,Best_Actress,http://www.nndb.com/people/756/000023687/,Los_Angeles_Ca,19-Nov-1962,The_Accused,Jodie_Foster,White,Atheist,Lesbian,1989,United States,Female
670454666,False,finalized,3,2/10/15 1:59,London_England,1.0,7-Jun-1909,1.0,White,1.0,Na,1.0,Straight,1.0,1990,1.0,Best_Actress,http://www.nndb.com/people/017/000023945/,London_England,7-Jun-1909,Driving_Miss_Daisy,Jessica_Tandy,White,Na,Straight,1990,United States,Female
670454667,False,finalized,3,2/10/15 4:08,Memphis_Tn,1.0,28-Jun-1948,1.0,White,1.0,Na,1.0,Straight,1.0,1991,1.0,Best_Actress,http://www.nndb.com/people/907/000024835/,Memphis_Tn,28-Jun-1948,Misery,Kathy_Bates,White,Na,Straight,1991,United States,Female
670454668,False,finalized,3,2/10/15 1:59,Los_Angeles_Ca,1.0,19-Nov-1962,1.0,White,1.0,Atheist,1.0,Lesbian,1.0,1992,1.0,Best_Actress,http://www.nndb.com/people/756/000023687/,Los_Angeles_Ca,19-Nov-1962,The_Silence_of_the_Lambs,Jodie_Foster,White,Atheist,Lesbian,1992,United States,Female
670454669,False,finalized,3,2/10/15 1:51,London_England,1.0,15-Apr-1959,1.0,White,1.0,Na,1.0,Straight,1.0,1993,1.0,Best_Actress,http://www.nndb.com/people/627/000025552/,London_England,15-Apr-1959,Howards_End,Emma_Thompson,White,Na,Straight,1993,England,Female
670454670,False,finalized,3,2/10/15 2:03,Conyers_Ga,1.0,20-Mar-1958,1.0,White,1.0,Na,1.0,Straight,1.0,1994,1.0,Best_Actress,http://www.nndb.com/people/566/000023497/,Conyers_Ga,20-Mar-1958,The_Piano,Holly_Hunter,White,Na,Straight,1994,United States,Female
670454671,False,finalized,3,2/10/15 2:05,Cloquet_Mn,1.0,20-Apr-1949,1.0,White,1.0,Na,1.0,Straight,1.0,1995,1.0,Best_Actress,http://www.nndb.com/people/004/000022935/,Cloquet_Mn,20-Apr-1949,Blue_Sky,Jessica_Lange,White,Na,Straight,1995,United States,Female
670454672,False,finalized,3,2/10/15 1:59,Queens_Ny,1.0,4-Oct-1946,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1996,1.0,Best_Actress,http://www.nndb.com/people/762/000024690/,Queens_Ny,4-Oct-1946,Dead_Man_Walking,Susan_Sarandon,White,Roman_Catholic,Straight,1996,United States,Female
670454673,False,finalized,3,2/10/15 2:16,Chicago_Il,1.0,23-Jun-1957,1.0,White,1.0,Disciples_of_Christ,1.0,Straight,1.0,1997,1.0,Best_Actress,http://www.nndb.com/people/517/000025442/,Chicago_Il,23-Jun-1957,Fargo,Frances_McDormand,White,Disciples_of_Christ,Straight,1997,United States,Female
670454674,False,finalized,3,2/10/15 3:55,Culver_City_Ca,1.0,15-Jun-1963,1.0,White,1.0,Na,1.0,Straight,1.0,1998,1.0,Best_Actress,http://www.nndb.com/people/554/000023485/,Culver_City_Ca,15-Jun-1963,As_Good_As_It_Gets,Helen_Hunt,White,Na,Straight,1998,United States,Female
670454675,True,golden,91,,Los_Angeles_Ca,1.0,1972-09-27 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,1999,1.0,Best_Actress,http://www.nndb.com/people/592/000023523/,Los_Angeles_Ca,1972-09-27 00:00:00,Shakespeare_in_Love,Gwyneth_Paltrow,White,Jewish,Straight,1999,United States,Female
670454676,False,finalized,3,2/10/15 1:53,Lincoln_Ne,1.0,1974-07-30 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,2000,1.0,Best_Actress,http://www.nndb.com/people/333/000026255/,Lincoln_Ne,1974-07-30 00:00:00,Boys_Dont_Cry,Hilary_Swank,White,Na,Straight,2000,United States,Female
670454677,False,finalized,3,2/10/15 2:00,Smyrna_Ga,1.0,28-Oct-1967,1.0,White,1.0,Hindu,1.0,Straight,1.0,2001,1.0,Best_Actress,http://www.nndb.com/people/592/000022526/,Smyrna_Ga,28-Oct-1967,Erin_Brockovich,Julia_Roberts,White,Hindu,Straight,2001,United States,Female
670454678,False,finalized,3,2/10/15 2:14,Cleveland_Oh,1.0,14-Aug-1966,1.0,Multiracial,1.0,Na,1.0,Straight,1.0,2002,1.0,Best_Actress,http://www.nndb.com/people/487/000023418/,Cleveland_Oh,14-Aug-1966,Monsters_Ball,Halle_Berry,Multiracial,Na,Straight,2002,United States,Female
670454679,False,finalized,3,2/10/15 1:55,Honolulu_Hi,1.0,20-Jun-1967,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,2003,1.0,Best_Actress,http://www.nndb.com/people/917/000022851/,Honolulu_Hi,20-Jun-1967,The_Hours,Nicole_Kidman,White,Roman_Catholic,Straight,2003,United States,Female
670454680,False,finalized,3,2/10/15 2:01,Benoni_South_Africa,1.0,7-Aug-1975,1.0,White,1.0,Na,1.0,Straight,1.0,2004,1.0,Best_Actress,http://www.nndb.com/people/146/000026068/,Benoni_South_Africa,7-Aug-1975,Monster,Charlize_Theron,White,Na,Straight,2004,United States,Female
670454681,True,golden,85,,Lincoln_Ne,1.0,1974-07-30 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,2005,1.0,Best_Actress,http://www.nndb.com/people/333/000026255/,Lincoln_Ne,1974-07-30 00:00:00,Million_Dollar_Baby,Hilary_Swank,White,Na,Straight,2005,United States,Female
670454682,False,finalized,3,2/10/15 1:56,New_Orleans_La,1.0,22-Mar-1976,1.0,White,1.0,Na,1.0,Straight,1.0,2006,1.0,Best_Actress,http://www.nndb.com/people/813/000022747/,New_Orleans_La,22-Mar-1976,Walk_the_Line,Reese_Witherspoon,White,Na,Straight,2006,United States,Female
670454683,False,finalized,3,2/10/15 4:02,Chiswick_London_England,1.0,26-Jul-1945,1.0,White,1.0,Na,1.0,Straight,1.0,2007,1.0,Best_Actress,http://www.nndb.com/people/907/000044775/,Chiswick_London_England,26-Jul-1945,The_Queen,Helen_Mirren,White,Na,Straight,2007,England,Female
670454684,False,finalized,3,2/10/15 2:02,Paris_France,1.0,30-Sep-1975,1.0,White,1.0,Na,1.0,Straight,1.0,2008,1.0,Best_Actress,http://www.nndb.com/people/723/000136315/,Paris_France,30-Sep-1975,The_Passionate_Life_of_Edith_Piaf,Marion_Cotillard,White,Na,Straight,2008,France,Female
670454685,False,finalized,3,2/10/15 2:02,Reading_England,1.0,5-Oct-1975,1.0,White,1.0,Na,1.0,Straight,1.0,2009,1.0,Best_Actress,http://www.nndb.com/people/582/000023513/,Reading_England,5-Oct-1975,The_Reader,Kate_Winslet,White,Na,Straight,2009,England,Female
670454686,False,finalized,3,2/10/15 2:04,Arlington_Va,1.0,26-Jul-1964,1.0,White,1.0,Na,1.0,Straight,1.0,2010,1.0,Best_Actress,http://www.nndb.com/people/601/000023532/,Arlington_Va,26-Jul-1964,The_Blind_Side,Sandra_Bullock,White,Na,Straight,2010,United States,Female
670454687,False,finalized,3,2/10/15 2:03,Jerusalem_Israel,1.0,9-Jun-1981,1.0,White,1.0,Jewish,1.0,Straight,1.0,2011,1.0,Best_Actress,http://www.nndb.com/people/040/000022971/,Jerusalem_Israel,9-Jun-1981,Black_Swan,Natalie_Portman,White,Jewish,Straight,2011,United States,Female
670454688,False,finalized,3,2/10/15 1:58,Summit_Nj,1.0,22-Jun-1949,1.0,White,1.0,Na,1.0,Straight,1.0,2012,1.0,Best_Actress,http://www.nndb.com/people/001/000024926/,Summit_Nj,22-Jun-1949,The_Iron_Lady,Meryl_Streep,White,Na,Straight,2012,United States,Female
670454689,False,finalized,3,2/10/15 2:15,Louisville_Ky,1.0,15-Aug-1990,1.0,White,1.0,Na,1.0,Na,1.0,2013,0.6667,Best_Actress,http://www.nndb.com/people/597/000272778/,Louisville_Ky,15-Aug-1990,Silver_Linings_Playbook,Jennifer_Lawrence,White,Na,Na,2013,United States,Female
670454690,False,finalized,3,2/10/15 2:13,Melbourne_Victoria_Australia,1.0,14-May-1969,1.0,White,1.0,Na,1.0,Straight,1.0,2014,1.0,Best_Actress,http://www.nndb.com/people/222/000026144/,Melbourne_Victoria_Australia,14-May-1969,Blue_Jasmine,Cate_Blanchett,White,Na,Straight,2014,Australia,Female
670454691,False,finalized,3,2/10/15 4:08,Litchfield_Mn,1.0,1899-02-15 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1937,1.0,Best_Supporting_Actress,http://www.nndb.com/people/062/000063870/,Litchfield_Mn,1899-02-15 00:00:00,Anthony_Adverse,Gale_Sondergaard,White,Na,Straight,1937,United States,Female
670454692,False,finalized,3,2/10/15 1:57,New_York_City,1.0,1892-11-02 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1938,1.0,Best_Supporting_Actress,http://www.nndb.com/people/079/000063887/,New_York_City,1892-11-02 00:00:00,In_Old_Chicago,Alice_Brady,White,Na,Straight,1938,United States,Female
670454693,False,finalized,3,2/10/15 2:03,Los_Angeles_Ca,1.0,1891-12-07 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1939,1.0,Best_Supporting_Actress,http://www.nndb.com/people/074/000063882/,Los_Angeles_Ca,1891-12-07 00:00:00,Jezebel,Fay_Bainter,White,Na,Straight,1939,United States,Female
670454694,False,finalized,3,2/10/15 3:53,Wichita_Ks,1.0,1893-06-10 00:00:00,1.0,Black,1.0,Christian,1.0,Matter of Dispute,1.0,1940,1.0,Best_Supporting_Actress,http://www.nndb.com/people/077/000063885/,Wichita_Ks,1893-06-10 00:00:00,Gone_with_the_Wind,Hattie_McDaniel,Black,Christian,Matter of Dispute,1940,United States,Female
670454695,False,finalized,3,2/10/15 1:59,Palmyra_Mo,1.0,1879-10-15 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1941,1.0,Best_Supporting_Actress,http://www.nndb.com/people/078/000063886/,Palmyra_Mo,1879-10-15 00:00:00,The_Grapes_of_Wrath,Jane_Darwell,White,Na,Straight,1941,United States,Female
670454696,True,golden,91,,Quincy_Il,1.0,1906-05-03 00:00:00,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1942,1.0,Best_Supporting_Actress,http://www.nndb.com/people/690/000042564/,Quincy_Il,1906-05-03 00:00:00,The_Great_Lie,Mary_Astor,White,Roman_Catholic,Straight,1942,United States,Female
670454697,False,finalized,3,2/10/15 2:16,New_York_City,1.0,27-Oct-1918,1.0,White,1.0,Na,1.0,Straight,0.6667,1943,1.0,Best_Supporting_Actress,http://www.nndb.com/people/580/000045445/,New_York_City,27-Oct-1918,Mrs_Miniver,Teresa_Wright,White,Na,Straight,1943,United States,Female
670454698,False,finalized,3,2/10/15 2:10,Athens_Greece,1.0,1900-12-17 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1944,1.0,Best_Supporting_Actress,http://www.nndb.com/people/080/000063888/,Athens_Greece,1900-12-17 00:00:00,For_Whom_the_Bell_Tolls,Katina_Paxinou,White,Na,Straight,1944,Greece,Female
670454699,False,finalized,3,2/10/15 1:43,Philadelphia_Pa,1.0,1879-08-15 00:00:00,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1945,1.0,Best_Supporting_Actress,http://www.nndb.com/people/743/000043614/,Philadelphia_Pa,1879-08-15 00:00:00,None_but_the_Lonely_Heart,Ethel_Barrymore,White,Roman_Catholic,Straight,1945,United States,Female
670454700,True,golden,76,,New_York_City,1.0,1903-06-25 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1946,1.0,Best_Supporting_Actress,http://www.nndb.com/people/081/000063889/,New_York_City,1903-06-25 00:00:00,National_Velvet,Anne_Revere,White,Na,Straight,1946,United States,Female
670454701,False,finalized,3,2/10/15 4:21,Michigan_City_In,1.0,7-May-1923,1.0,White,1.0,Na,1.0,Straight,1.0,1947,1.0,Best_Supporting_Actress,http://www.nndb.com/people/458/000026380/,Michigan_City_In,7-May-1923,The_Razors_Edge,Anne_Baxter,White,Na,Straight,1947,United States,Female
670454702,False,finalized,3,2/10/15 2:41,New_York_City,1.0,29-Apr-1917,1.0,White,1.0,Na,0.6897,Straight,1.0,1948,1.0,Best_Supporting_Actress,http://www.nndb.com/people/084/000063892/,New_York_City,29-Apr-1917,Gentlemans_Agreement,Celeste_Holm,White,Na,Straight,1948,United States,Female
670454703,False,finalized,3,2/10/15 4:02,New_York_City,1.0,8-Mar-1910,1.0,White,1.0,Na,1.0,Straight,1.0,1949,1.0,Best_Supporting_Actress,http://www.nndb.com/people/085/000063893/,New_York_City,8-Mar-1910,Key_Largo,Claire_Trevor,White,Na,Straight,1949,United States,Female
670454704,False,finalized,3,2/10/15 4:08,Joliet_Il,1.0,17-Mar-1916,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1950,1.0,Best_Supporting_Actress,http://www.nndb.com/people/086/000063894/,Joliet_Il,17-Mar-1916,All_the_Kings_Men,Mercedes_McCambridge,White,Roman_Catholic,Straight,1950,United States,Female
670454705,False,finalized,3,2/10/15 4:08,Newtonville_Ma,1.0,1886-01-03 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1951,1.0,Best_Supporting_Actress,http://www.nndb.com/people/087/000063895/,Newtonville_Ma,1886-01-03 00:00:00,Harvey,Josephine_Hull,White,Na,Straight,1951,United States,Female
670454706,False,finalized,3,2/10/15 2:05,Detroit_Mi,1.0,12-Nov-1922,1.0,White,1.0,Na,0.6897,Straight,1.0,1952,1.0,Best_Supporting_Actress,http://www.nndb.com/people/501/000051348/,Detroit_Mi,12-Nov-1922,A_Streetcar_Named_Desire,Kim_Hunter,White,Na,Straight,1952,United States,Female
670454707,False,finalized,3,2/10/15 2:12,Los_Angeles_Ca,1.0,28-Nov-1923,1.0,White,1.0,Na,1.0,Straight,1.0,1953,1.0,Best_Supporting_Actress,http://www.nndb.com/people/088/000063896/,Los_Angeles_Ca,28-Nov-1923,The_Bad_and_the_Beautiful,Gloria_Grahame,White,Na,Straight,1953,United States,Female
670454708,False,finalized,3,2/10/15 2:10,Denison_Ia,1.0,27-Jan-1921,1.0,White,1.0,Na,1.0,Straight,1.0,1954,1.0,Best_Supporting_Actress,http://www.nndb.com/people/702/000031609/,Denison_Ia,27-Jan-1921,From_Here_to_Eternity,Donna_Reed,White,Na,Straight,1954,United States,Female
670454709,False,finalized,3,2/10/15 4:21,Newark_Nj,1.0,4-Jul-1924,1.0,White,1.0,Na,1.0,Straight,1.0,1955,1.0,Best_Supporting_Actress,http://www.nndb.com/people/980/000022914/,Newark_Nj,4-Jul-1924,On_the_Waterfront,Eva_Marie_Saint,White,Na,Straight,1955,United States,Female
670454710,False,finalized,3,2/10/15 4:02,Oakland_Ca,1.0,30-Dec-1914,1.0,White,1.0,Na,1.0,Straight,1.0,1956,1.0,Best_Supporting_Actress,http://www.nndb.com/people/089/000063897/,Oakland_Ca,30-Dec-1914,East_of_Eden,Jo_Van_Fleet,White,Na,Straight,1956,United States,Female
670454711,False,finalized,3,2/10/15 1:55,Chicago_Il,1.0,30-Jan-1925,1.0,White,1.0,Na,1.0,Straight,1.0,1957,1.0,Best_Supporting_Actress,http://www.nndb.com/people/090/000063898/,Chicago_Il,30-Jan-1925,Written_on_the_Wind,Dorothy_Malone,White,Na,Straight,1957,United States,Female
670454712,False,finalized,3,2/10/15 1:52,Otaro_Hokkaido_Japan,1.0,3-Apr-1929,1.0,Asian,1.0,Na,1.0,Straight,1.0,1958,1.0,Best_Supporting_Actress,http://www.nndb.com/people/091/000063899/,Otaro_Hokkaido_Japan,3-Apr-1929,Sayonara,Miyoshi_Umeki,Asian,Na,Straight,1958,United States,Female
670454713,False,finalized,3,2/10/15 3:56,Bramhall_Cheshire_England,1.0,15-Aug-1912,1.0,White,1.0,Na,1.0,Straight,1.0,1959,1.0,Best_Supporting_Actress,http://www.nndb.com/people/056/000063864/,Bramhall_Cheshire_England,15-Aug-1912,Separate_Tables,Wendy_Hiller,White,Na,Straight,1959,England,Female
670454714,False,finalized,3,2/10/15 2:15,St_Louis_Mo,1.0,18-Aug-1920,1.0,White,1.0,Jewish,1.0,Straight,1.0,1960,1.0,Best_Supporting_Actress,http://www.nndb.com/people/859/000022793/,St_Louis_Mo,18-Aug-1920,The_Diary_of_Anne_Frank,Shelley_Winters,White,Jewish,Straight,1960,United States,Female
670454715,False,finalized,3,2/10/15 3:57,Charleroi_Pa,1.0,31-Mar-1934,1.0,White,1.0,Methodist,1.0,Straight,1.0,1961,1.0,Best_Supporting_Actress,http://www.nndb.com/people/795/000023726/,Charleroi_Pa,31-Mar-1934,Elmer_Gantry,Shirley_Jones,White,Methodist,Straight,1961,United States,Female
670454716,False,finalized,3,2/10/15 1:59,Humacao_Puerto_Rico,1.0,11-Dec-1931,1.0,Hispanic,1.0,Na,1.0,Straight,1.0,1962,1.0,Best_Supporting_Actress,http://www.nndb.com/people/463/000023394/,Humacao_Puerto_Rico,11-Dec-1931,West_Side_Story,Rita_Moreno,Hispanic,Na,Straight,1962,United States,Female
670454717,False,finalized,3,2/10/15 2:02,Elmhurst_Ny,1.0,14-Dec-1946,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1963,1.0,Best_Supporting_Actress,http://www.nndb.com/people/775/000022709/,Elmhurst_Ny,14-Dec-1946,The_Miracle_Worker,Patty_Duke,White,Roman_Catholic,Straight,1963,United States,Female
670454718,False,finalized,3,2/10/15 1:46,London_England,1.0,1892-05-11 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1964,1.0,Best_Supporting_Actress,http://www.nndb.com/people/052/000063860/,London_England,1892-05-11 00:00:00,the_VIPs,Margaret_Rutherford,White,Na,Straight,1964,England,Female
670454719,False,finalized,3,2/10/15 1:59,St_Petersburg_Russia,1.0,9-Oct-1918,1.0,White,1.0,Na,1.0,Straight,1.0,1965,1.0,Best_Supporting_Actress,http://www.nndb.com/people/049/000063857/,St_Petersburg_Russia,9-Oct-1918,Zorba_the_Greek,Lila_Kedrova,White,Na,Straight,1965,France,Female
670454720,False,finalized,3,2/10/15 1:57,St_Louis_Mo,1.0,18-Aug-1920,1.0,White,1.0,Jewish,1.0,Straight,1.0,1966,1.0,Best_Supporting_Actress,http://www.nndb.com/people/859/000022793/,St_Louis_Mo,18-Aug-1920,A_Patch_of_Blue,Shelley_Winters,White,Jewish,Straight,1966,United States,Female
670454721,False,finalized,3,2/10/15 4:02,Hastings_Ne,0.6667,27-Apr-1937,1.0,White,1.0,Na,1.0,Bisexual,1.0,1967,1.0,Best_Supporting_Actress,http://www.nndb.com/people/961/000063772/,Hastings_Ne,27-Apr-1937,Whos_Afraid_of_Virginia_Woolf,Sandy_Dennis,White,Na,Bisexual,1967,United States,Female
670454722,False,finalized,3,2/10/15 3:53,Marblehead_Ma,1.0,20-Nov-1927,1.0,White,1.0,Na,1.0,Straight,1.0,1968,1.0,Best_Supporting_Actress,http://www.nndb.com/people/475/000032379/,Marblehead_Ma,20-Nov-1927,Bonnie_and_Clyde,Estelle_Parsons,White,Na,Straight,1968,United States,Female
670454723,False,finalized,3,2/10/15 1:47,Quincy_Ma,1.0,1896-10-30 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1969,1.0,Best_Supporting_Actress,http://www.nndb.com/people/818/000043689/,Quincy_Ma,1896-10-30 00:00:00,Rosemarys_Baby,Ruth_Gordon,White,Na,Straight,1969,United States,Female
670454724,False,finalized,3,2/10/15 2:13,Silver_Spring_Md,1.0,21-Nov-1945,1.0,White,1.0,Buddhist,1.0,Straight,1.0,1970,1.0,Best_Supporting_Actress,http://www.nndb.com/people/996/000022930/,Silver_Spring_Md,21-Nov-1945,Cactus_Flower,Goldie_Hawn,White,Buddhist,Straight,1970,United States,Female
670454725,False,finalized,3,2/10/15 1:51,Washington_Dc,1.0,1900-10-10 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1971,1.0,Best_Supporting_Actress,http://www.nndb.com/people/908/000031815/,Washington_Dc,1900-10-10 00:00:00,Airport,Helen_Hayes,White,Na,Straight,1971,United States,Female
670454726,False,finalized,3,2/10/15 1:55,Des_Moines_Ia,0.6667,30-Apr-1926,1.0,White,1.0,Na,1.0,Straight,1.0,1972,1.0,Best_Supporting_Actress,http://www.nndb.com/people/177/000023108/,Des_Moines_Ia,30-Apr-1926,The_Last_Picture_Show,Cloris_Leachman,White,Na,Straight,1972,United States,Female
670454727,False,finalized,3,2/10/15 2:04,Columbus_Oh,1.0,29-Mar-1919,0.6667,White,1.0,Na,1.0,Straight,1.0,1973,1.0,Best_Supporting_Actress,http://www.nndb.com/people/828/000063639/,Columbus_Oh,29-Mar-1919,Butterflies_Are_Free,Eileen_Heckart,White,Na,Straight,1973,United States,Female
670454728,False,finalized,3,2/10/15 2:04,Los_Angeles_Ca,1.0,5-Nov-1963,1.0,White,1.0,Na,1.0,Straight,1.0,1974,1.0,Best_Supporting_Actress,http://www.nndb.com/people/104/000024032/,Los_Angeles_Ca,5-Nov-1963,Paper_Moon,Tatum_ONeal,White,Na,Straight,1974,United States,Female
670454729,False,finalized,3,2/10/15 2:02,Stockholm_Sweden,1.0,29-Aug-1915,1.0,White,1.0,Na,1.0,Straight,1.0,1975,1.0,Best_Supporting_Actress,http://www.nndb.com/people/836/000024764/,Stockholm_Sweden,29-Aug-1915,Murder_on_the_Orient_Express,Ingrid_Bergman,White,Na,Straight,1975,Sweden,Female
670454730,True,golden,87,,New_York_City,1.0,31-Oct-1927,1.0,White,0.9594,Jewish,1.0,Straight,1.0,1976,1.0,Best_Supporting_Actress,http://www.nndb.com/people/409/000032313/,New_York_City,31-Oct-1927,Shampoo,Lee_Grant,White,Jewish,Straight,1976,United States,Female
670454731,False,finalized,3,2/10/15 2:14,Old_Westbury_Ny,1.0,2-Aug-1914,1.0,White,1.0,Na,1.0,Straight,1.0,1977,1.0,Best_Supporting_Actress,http://www.nndb.com/people/817/000063628/,Old_Westbury_Ny,2-Aug-1914,Network,Beatrice_Straight,White,Na,Straight,1977,United States,Female
670454732,False,finalized,3,2/10/15 2:06,London_England,1.0,30-Jan-1937,1.0,White,1.0,Na,1.0,Straight,1.0,1978,1.0,Best_Supporting_Actress,http://www.nndb.com/people/590/000023521/,London_England,30-Jan-1937,Julia,Vanessa_Redgrave,White,Na,Straight,1978,England,Female
670454733,False,finalized,3,2/10/15 1:46,Ilford_Essex_England,1.0,1934-12-28 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1979,1.0,Best_Supporting_Actress,http://www.nndb.com/people/260/000030170/,Ilford_Essex_England,1934-12-28 00:00:00,California_Suite,Maggie_Smith,White,Na,Straight,1979,England,Female
670454734,False,finalized,3,2/10/15 4:08,Summit_Nj,1.0,22-Jun-1949,1.0,White,1.0,Na,1.0,Straight,1.0,1980,1.0,Best_Supporting_Actress,http://www.nndb.com/people/001/000024926/,Summit_Nj,22-Jun-1949,Kramer_vs_Kramer,Meryl_Streep,White,Na,Straight,1980,United States,Female
670454735,False,finalized,3,2/10/15 4:14,Newport_Ar,1.0,8-Feb-1953,1.0,White,1.0,Na,1.0,Straight,1.0,1981,1.0,Best_Supporting_Actress,http://www.nndb.com/people/271/000025196/,Newport_Ar,8-Feb-1953,Melvin_and_Howard,Mary_Steenburgen,White,Na,Straight,1981,United States,Female
670454736,False,finalized,3,2/10/15 2:19,Troy_Ny,1.0,21-Jun-1925,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1982,1.0,Best_Supporting_Actress,http://www.nndb.com/people/376/000032280/,Troy_Ny,21-Jun-1925,Reds,Maureen_Stapleton,White,Roman_Catholic,Straight,1982,United States,Female
670454737,False,finalized,3,2/10/15 2:07,Cloquet_Mn,1.0,20-Apr-1949,1.0,White,1.0,Na,1.0,Straight,1.0,1983,1.0,Best_Supporting_Actress,http://www.nndb.com/people/004/000022935/,Cloquet_Mn,20-Apr-1949,Tootsie,Jessica_Lange,White,Na,Straight,1983,United States,Female
670454738,False,finalized,3,2/10/15 2:05,Morristown_Nj,1.0,2-Apr-1945,1.0,White,1.0,Na,1.0,Na,0.6857,1984,1.0,Best_Supporting_Actress,http://www.nndb.com/people/671/000024599/,Morristown_Nj,2-Apr-1945,The_Year_of_Living_Dangerously,Linda_Hunt,White,Na,Na,1984,United States,Female
670454739,False,finalized,3,2/10/15 1:49,Croydon_Surrey_England,1.0,22-Dec-1907,1.0,White,1.0,Agnostic,1.0,Straight,1.0,1985,1.0,Best_Supporting_Actress,http://www.nndb.com/people/816/000063627/,Croydon_Surrey_England,22-Dec-1907,A_Passage_to_India,Peggy_Ashcroft,White,Agnostic,Straight,1985,England,Female
670454740,False,finalized,3,2/10/15 2:10,Santa_Monica_Ca,1.0,8-Jul-1951,1.0,White,1.0,Na,1.0,Straight,1.0,1986,1.0,Best_Supporting_Actress,http://www.nndb.com/people/128/000025053/,Santa_Monica_Ca,8-Jul-1951,Prizzis_Honor,Anjelica_Huston,White,Na,Straight,1986,United States,Female
670454741,False,finalized,3,2/10/15 1:49,Kansas_City_Mo,1.0,28-Mar-1948,1.0,White,1.0,Na,1.0,Straight,1.0,1987,1.0,Best_Supporting_Actress,http://www.nndb.com/people/894/000024822/,Kansas_City_Mo,28-Mar-1948,Hannah_and_Her_Sisters,Dianne_Wiest,White,Na,Straight,1987,United States,Female
